SourceType,SourceTypeLabel,Title,Url,LocalPath,Seq,StandardNo,StandardKey,StandardPage,MappingMethod,Confidence,InterpretationNo
application_case,应用案例,PPP项目合同社会资本方会计处理应用案例——混合模式,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/pppkjclyyal/202108/t20210810_3744016.htm,raw/standards/accounting/application-cases-pages/022-PPP项目合同社会资本方会计处理应用案例-混合模式.html.md,22,,unmapped,,unmapped,low,
application_case,应用案例,资金集中管理会计处理应用案例,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202201/t20220124_3784577.htm,raw/standards/accounting/application-cases-pages/023-资金集中管理会计处理应用案例.html.md,23,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,金融负债与权益工具的区分应用案例 ——对减资程序的考虑,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202209/t20220913_3839955.htm,raw/standards/accounting/application-cases-pages/024-金融负债与权益工具的区分应用案例-对减资程序的考虑.html.md,24,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,金融负债与权益工具的区分应用案例 ——中止和恢复回售权,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202209/t20220913_3839956.htm,raw/standards/accounting/application-cases-pages/025-金融负债与权益工具的区分应用案例-中止和恢复回售权.html.md,25,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,金融负债与权益工具的区分应用案例 ——补充协议导致发行人义务变化,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202209/t20220913_3839957.htm,raw/standards/accounting/application-cases-pages/026-金融负债与权益工具的区分应用案例-补充协议导致发行人义务变化.html.md,26,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,金融负债与权益工具的区分应用案例 ——发行人作为合同一方承担的义务,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202209/t20220913_3839959.htm,raw/standards/accounting/application-cases-pages/027-金融负债与权益工具的区分应用案例-发行人作为合同一方承担的义务.html.md,27,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,金融负债与权益工具的区分应用案例 ——投资者保护条款,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202209/t20220913_3839960.htm,raw/standards/accounting/application-cases-pages/028-金融负债与权益工具的区分应用案例-投资者保护条款.html.md,28,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,收入准则应用案例——标准化软件产品的收入确认时点,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/srzzyy/202301/t20230103_3861817.htm,raw/standards/accounting/application-cases-pages/029-收入准则应用案例-标准化软件产品的收入确认时点.html.md,29,14,cas-14,concepts/accounting-standards/cas-14,url-category-slug,high,
application_case,应用案例,股份支付准则应用案例——企业将以现金结算的股份支付修改为以权益结算的股份支付,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/gfzfyyal/202302/t20230228_3869796.htm,raw/standards/accounting/application-cases-pages/030-股份支付准则应用案例-企业将以现金结算的股份支付修改为以权益结算的股份支付.html.md,30,11,cas-11,concepts/accounting-standards/cas-11,url-category-slug,high,
application_case,应用案例,所得税准则应用案例——单项交易产生的资产和负债相关的递延所得税不适用初始确认豁免的...,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/sdszzyyal/202304/t20230404_3877087.htm,raw/standards/accounting/application-cases-pages/031-所得税准则应用案例-单项交易产生的资产和负债相关的递延所得税不适用初始确认豁免的....html.md,31,18,cas-18,concepts/accounting-standards/cas-18,url-category-slug,high,
application_case,应用案例,预期信用损失法应用案例（一）——以内部评级体系为基础,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202307/t20230717_3896707.htm,raw/standards/accounting/application-cases-pages/032-预期信用损失法应用案例-一-以内部评级体系为基础.html.md,32,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,预期信用损失法应用案例（二）——不以内部评级体系为基础的简化方法,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202307/t20230717_3896711.htm,raw/standards/accounting/application-cases-pages/033-预期信用损失法应用案例-二-不以内部评级体系为基础的简化方法.html.md,33,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,收入准则应用案例——预售商品房的收入确认,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/srzzyy/202310/t20231031_3914057.htm,raw/standards/accounting/application-cases-pages/034-收入准则应用案例-预售商品房的收入确认.html.md,34,14,cas-14,concepts/accounting-standards/cas-14,url-category-slug,high,
application_case,应用案例,租赁准则应用案例——卖方兼承租人对包含非取决于指数或比率的可变租赁付款额的售后租回...,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/zlzzyyal/202312/t20231207_3920279.htm,raw/standards/accounting/application-cases-pages/035-租赁准则应用案例-卖方兼承租人对包含非取决于指数或比率的可变租赁付款额的售后租回....html.md,35,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
application_case,应用案例,股份支付准则应用案例——股份支付的修改导致所授予权益工具的公允价值增加,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/gfzfyyal/202406/t20240620_3937581.htm,raw/standards/accounting/application-cases-pages/036-股份支付准则应用案例-股份支付的修改导致所授予权益工具的公允价值增加.html.md,36,11,cas-11,concepts/accounting-standards/cas-11,url-category-slug,high,
application_case,应用案例,收入准则应用案例——充（供）电业务的收入确认,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/srzzyy/202504/t20250417_3962197.htm,raw/standards/accounting/application-cases-pages/037-收入准则应用案例-充-供-电业务的收入确认.html.md,37,14,cas-14,concepts/accounting-standards/cas-14,url-category-slug,high,
application_case,应用案例,金融工具列报应用案例——指定为以公允价值计量且其变动计入其他综合收益的权益工具投资...,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/jrgjzzyy/202604/t20260430_3988929.htm,raw/standards/accounting/application-cases-pages/038-金融工具列报应用案例-指定为以公允价值计量且其变动计入其他综合收益的权益工具投资....html.md,38,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
application_case,应用案例,企业合并准则应用案例——补偿性资产的会计处理,https://kjs.mof.gov.cn/zt/kjzzss/srzzzq/qyhbzzyyal/202606/t20260618_3991875.htm,raw/standards/accounting/application-cases-pages/039-企业合并准则应用案例-补偿性资产的会计处理.html.md,39,20,cas-20,concepts/accounting-standards/cas-20,url-category-slug,high,
implementation_qa,实施问答,问：企业在执行《企业会计准则第14号——收入》（财会〔2017〕22号）时，对于给予客户的...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634029.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-001.html.md,1,14,cas-14,concepts/accounting-standards/cas-14,title-standard-number,high,
implementation_qa,实施问答,问：企业在执行《企业会计准则第14号——收入》（财会〔2017〕22号）时，对于因转让商品...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634031.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-002.html.md,2,14,cas-14,concepts/accounting-standards/cas-14,title-standard-number,high,
implementation_qa,实施问答,问：合同资产发生减值的，应当计入哪个会计科目？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634035.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-003.html.md,3,14,cas-14,concepts/accounting-standards/cas-14,url-category-slug,high,
implementation_qa,实施问答,问：已执行《企业会计准则第22号——金融工具确认和计量》（财会〔2017〕7号）的企业，在...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634036.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-004.html.md,4,22,cas-22,concepts/accounting-standards/cas-22,title-standard-number,high,
implementation_qa,实施问答,问：用于开发建造房屋建筑物的土地使用权是否满足《企业会计准则第17号——借款费用》（...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jkwd/202012/t20201211_3634037.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-005.html.md,5,17,cas-17,concepts/accounting-standards/cas-17,title-standard-number,high,
implementation_qa,实施问答,问：企业对于当期直接减免的增值税，应当如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202012/t20201211_3634038.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-006.html.md,6,,unmapped,,unmapped,low,
implementation_qa,实施问答,问：小微企业达到增值税制度规定的免征增值税条件时，应当如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202012/t20201211_3634040.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-007.html.md,7,,unmapped,,unmapped,low,
implementation_qa,实施问答,问：企业缴纳残疾人就业保障金应当计入哪个会计科目？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202012/t20201211_3634041.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-008.html.md,8,,unmapped,,unmapped,low,
implementation_qa,实施问答,问：某国内企业的境外母公司在集团内实施股权激励计划且适用股份支付准则，该国内企业无...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/gfzzsswd/202103/t20210302_3664183.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-009.html.md,9,11,cas-11,concepts/accounting-standards/cas-11,url-category-slug,high,
implementation_qa,实施问答,问：债务人以存货清偿债务方式进行的债务重组，是否应当作为存货销售进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202103/t20210302_3664186.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-010.html.md,10,12,cas-12,concepts/accounting-standards/cas-12,url-category-slug,high,
implementation_qa,实施问答,问：债务重组的方式主要包括债务人以资产清偿债务、将债务转为权益工具、修改其他条款，...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202103/t20210302_3664187.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-011.html.md,11,12,cas-12,concepts/accounting-standards/cas-12,url-category-slug,high,
implementation_qa,实施问答,问：债务人能否在债务重组合同签署时确认债务重组损益？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202103/t20210302_3664190.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-012.html.md,12,12,cas-12,concepts/accounting-standards/cas-12,url-category-slug,high,
implementation_qa,实施问答,问：外币预收账款和预付账款是货币性项目还是非货币性项目，上述项目在资产负债表日是否...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/wbzs/202103/t20210302_3664191.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-013.html.md,13,19,cas-19,concepts/accounting-standards/cas-19,url-category-slug,high,
implementation_qa,实施问答,问：某租赁合同约定，初始租赁期为1年，如有一方撤销租赁将支付重大罚金，1年期满后，如...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202103/t20210302_3664192.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-014.html.md,14,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：某租赁合同约定，承租人租赁设备用于生产A产品，租赁期为5年，每年的租赁付款额按照...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202103/t20210302_3664195.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-015.html.md,15,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：某租赁合同变更导致租赁期缩短至1年以内，承租人应当如何进行会计处理？是否允许改按...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202103/t20210302_3664197.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-016.html.md,16,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：承租人于新冠肺炎疫情期间欠付租金，出租人应当如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202103/t20210302_3664201.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-017.html.md,17,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：某企业执行《企业会计准则第22号——金融工具确认和计量》（财会〔2017〕7号）、《企...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664202.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-018.html.md,18,22,cas-22,concepts/accounting-standards/cas-22,title-standard-number,high,
implementation_qa,实施问答,问：封闭式基金、理财产品、信托计划等寿命固定或可确定的结构化主体，是否符合持续经营...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664205.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-019.html.md,19,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：如果企业判断以“贷款基准利率”为基础确定利息的金融资产符合本金加利息的合同现金...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664208.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-020.html.md,20,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：某企业于资产负债表日对金融资产计提损失准备，资产负债表日至财务报告批准报出日之...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664210.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-021.html.md,21,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业应当如何判断某项投资的会计处理适用《企业会计准则第2号——长期股权投资》（财...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664211.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-022.html.md,22,2,cas-02,concepts/accounting-standards/cas-02,title-standard-number,high,
implementation_qa,实施问答,问：企业支付永续债利息的会计处理是否与税务处理一致？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664213.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-023.html.md,23,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：在金融工具确认计量准则施行日，将原分类为可供出售金融资产的权益工具投资按照准则...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664215.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-024.html.md,24,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业从事的融资担保、信用证、信用保险等“财务担保合同”业务，应当适用保险合同相...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664216.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-025.html.md,25,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业在非同一控制下的企业合并中确认的或有对价构成金融资产的，应当分类为何种金融...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664218.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-026.html.md,26,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业按照管理金融资产的业务模式对相关金融资产进行分类，在评估确定管理金融资产的...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664220.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-027.html.md,27,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：新冠肺炎疫情下，企业在应用预期信用损失法时应重点关注哪些问题？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202103/t20210302_3664223.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-028.html.md,28,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：债权人和债务人以资产清偿债务方式进行债务重组的，债权人初始确认受让非金融资产时...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202104/t20210425_3691695.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-029.html.md,29,12,cas-12,concepts/accounting-standards/cas-12,url-category-slug,high,
implementation_qa,实施问答,问：承租人偿还租赁负债本金和利息、支付预付租金以及租赁保证金所支付的现金在现金流量...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691861.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-030.html.md,30,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：承租人发生的租赁资产改良支出及其导致的预计复原支出应当如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691863.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-031.html.md,31,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：租赁期不超过12个月且包含购买选择权的租赁是否属于短期租赁？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691864.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-032.html.md,32,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：对于按照金融工具列报准则第三章分类为权益工具的特殊金融工具，发行方在企业个别财...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691866.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-033.html.md,33,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业应当如何对持有的结构性存款进行会计处理，假设该结构性存款符合《中国银保监会...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691867.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-034.html.md,34,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业对向其他企业提供的委托贷款、财务担保或向集团关联企业提供的资金借贷等进行减...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691868.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-035.html.md,35,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：银行从事信用卡分期还款业务按实际利率法计算的利息收入，应当作为“利息收入”还是...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691869.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-036.html.md,36,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：银行收回已核销的贷款，应当如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691870.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-037.html.md,37,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：在金融工具确认计量准则施行日，将可供出售金融资产分类为以公允价值计量且其变动计...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691871.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-038.html.md,38,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：如果企业持有的金融资产以收取合同现金流量为目标，企业是否完全不能或者只能在一定...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691872.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-039.html.md,39,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：某企业执行2017年修订发布的企业会计准则第22、23、24和37号。该企业的联营（或合营...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202104/t20210425_3691992.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-040.html.md,40,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：承租人与出租人签订租赁期为1年的租赁合同，能否简单认定该租赁为短期租赁？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202106/t20210610_3717408.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-041.html.md,41,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，应当如何应用“双特征”？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744017.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-042.html.md,42,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，应当如何应用“双控制”条件（1）“政...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744018.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-043.html.md,43,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，应当如何应用“双控制”条件（2）“PP...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744019.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-044.html.md,44,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，当PPP项目资产部分受到政府方控制时，...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744020.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-045.html.md,45,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，社会资本方在PPP项目建造期间形成的合...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744021.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-046.html.md,46,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，社会资本方在PPP项目建造期间发生的借...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744022.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-047.html.md,47,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，社会资本方在PPP项目建造期间发生的建...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744024.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-048.html.md,48,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，集团合并范围内甲公司（发包方）承接P...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744025.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-049.html.md,49,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，如何确定履约义务的单独售价？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744028.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-050.html.md,50,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，社会资本方应当如何对PPP项目合同进行...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744029.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-051.html.md,51,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：社会资本方执行《企业会计准则解释第14号》时，如何对2020年12月31日前开始实施且至...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744030.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-052.html.md,52,,unmapped,,unmapped,low,14
implementation_qa,实施问答,问：某集团公司新设一家子公司，将现有其他子公司或业务注入该新设公司，假定在新设公司...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/qyhbzzsswd/202111/t20211102_3762826.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-053.html.md,53,20,cas-20,concepts/accounting-standards/cas-20,url-category-slug,high,
implementation_qa,实施问答,问：企业为了履行收入合同而从事的运输活动，如果该运输活动不构成单项履约义务，相关运...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202111/t20211102_3762833.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-054.html.md,54,14,cas-14,concepts/accounting-standards/cas-14,url-category-slug,high,
implementation_qa,实施问答,问：不符合固定资产资本化后续支出条件的固定资产日常修理费用应如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/gdzczzsswd/202111/t20211102_3762834.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-055.html.md,55,4,cas-04,concepts/accounting-standards/cas-04,url-category-slug,high,
implementation_qa,实施问答,问：联营企业或合营企业自2021年1月1日起执行新收入准则、新金融工具准则、新租赁准则（...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202111/t20211102_3762836.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-056.html.md,56,2,cas-02,concepts/accounting-standards/cas-02,url-category-slug,high,
implementation_qa,实施问答,问：对于首次执行企业会计准则的企业，在首次执行日应当如何执行《企业会计准则第38号—...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/sczxzzsswd/202111/t20211102_3762840.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-057.html.md,57,38,cas-38,concepts/accounting-standards/cas-38,title-standard-number,high,
implementation_qa,实施问答,问：执行《小企业会计准则》的企业作为个人所得税的扣缴义务人，根据《中华人民共和国个...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xqykjzzsswd/202111/t20211102_3762844.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-058.html.md,58,18,cas-18,concepts/accounting-standards/cas-18,title-topic-keyword,medium,
implementation_qa,实施问答,《新冠肺炎疫情相关租金减让会计处理规定》简化处理方法适用问答,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202205/t20220527_3813704.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-059.html.md,59,21,cas-21,concepts/accounting-standards/cas-21,url-category-slug,high,
implementation_qa,实施问答,问：甲公司租赁某物业，租赁期为5年，每3个月支付一次租金。为支持甲公司经营发展，当地...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zfbzzzsswd/202206/t20220621_3819697.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-060.html.md,60,16,cas-16,concepts/accounting-standards/cas-16,url-category-slug,high,
implementation_qa,实施问答,问：甲公司在202×年报告期内处置了唯一的子公司，并且于202×年12月31日已经没有子公司...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/hbcwbbzzsswd/202206/t20220621_3819698.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-061.html.md,61,33,cas-33,concepts/accounting-standards/cas-33,url-category-slug,high,
implementation_qa,实施问答,问：执行企业会计准则的企业应当如何对增值税期末留抵退税业务相关现金流量进行列示？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xjllbzzsswd/202206/t20220621_3819699.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-062.html.md,62,31,cas-31,concepts/accounting-standards/cas-31,url-category-slug,high,
implementation_qa,实施问答,问：执行《小企业会计准则》的企业应当如何对增值税期末留抵退税业务相关现金流量进行列示？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xqykjzzsswd/202206/t20220621_3819702.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-063.html.md,63,,unmapped,,unmapped,low,
