"Title","Url","LocalFile"
"问：对于企业内部数据资源研究开发项目的支出，应当如何对其开发阶段有关支出资本化的条...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202410/t20241030_3946594.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\080-问：对于企业内部数据资源研究开发项目的支出-应当如何对其开发阶段有关支出资本化的条....html"
"问：对于一项同时包含主险和附加险的保险合同，企业应当如何确定该合同的主险和附加险是...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202501/t20250110_3951457.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\081-问：对于一项同时包含主险和附加险的保险合同-企业应当如何确定该合同的主险和附加险是....html"
"问：企业在评估保险合同是否为具有直接参与分红特征的保险合同时，如何确定评估时点、评...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202501/t20250110_3951460.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\082-问：企业在评估保险合同是否为具有直接参与分红特征的保险合同时-如何确定评估时点-评....html"
"问：甲公司持有某大厦写字楼（含玻璃幕墙），甲公司按照《企业会计准则第4号——固定资产...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202504/t20250417_3962188.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\083-问：甲公司持有某大厦写字楼-含玻璃幕墙-甲公司按照-企业会计准则第4号-固定资产....html"
"问：甲公司按照《企业会计准则第6号——无形资产》、《企业会计准则解释第15号》等规定，...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202504/t20250417_3962191.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\084-问：甲公司按照-企业会计准则第6号-无形资产-企业会计准则解释第15号-等规定-....html"
"问：甲公司2×24年度按照法律法规要求应补缴2×23年度企业所得税税款500万元。甲公司根据...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202504/t20250417_3962193.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\085-问：甲公司2×24年度按照法律法规要求应补缴2×23年度企业所得税税款500万元。甲公司根据....html"
"问：企业对于期限在一年或一个营业周期以上的保证类质量保证形成的预计负债，如何区分流...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202504/t20250417_3962195.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\086-问：企业对于期限在一年或一个营业周期以上的保证类质量保证形成的预计负债-如何区分流....html"
"问：企业在期货交易场所频繁买卖标准仓单（即由交割库开具并经期货交易场所登记的标准化...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202507/t20250703_3967195.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\087-问：企业在期货交易场所频繁买卖标准仓单-即由交割库开具并经期货交易场所登记的标准化....html"
"问：对于包含导致合同现金流量时间分布或金额变动的或有特征条款的金融资产，企业应当如...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202604/t20260430_3988923.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\088-问：对于包含导致合同现金流量时间分布或金额变动的或有特征条款的金融资产-企业应当如....html"
"问：甲银行委托信托公司设立资产证券化信托计划，将不良贷款转让给该信托计划，作为发行...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202604/t20260430_3988924.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\089-问：甲银行委托信托公司设立资产证券化信托计划-将不良贷款转让给该信托计划-作为发行....html"
"问：根据《关于加强万能型人身保险监管有关事项的通知》（金规〔2025〕14号）计提特别储...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202604/t20260430_3988925.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\090-问：根据-关于加强万能型人身保险监管有关事项的通知-金规〔2025〕14号-计提特别储....html"
"问：保险公司改变保险合同负债计量所采用的折现率的确定方法，如将“自上而下的方法”修...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202604/t20260430_3988926.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\091-问：保险公司改变保险合同负债计量所采用的折现率的确定方法-如将“自上而下的方法”修....html"
"问：对于适用《企业会计准则第25号——保险合同》（财会〔2020〕20号，以下简称新保险合...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202604/t20260430_3988927.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\092-问：对于适用-企业会计准则第25号-保险合同-财会〔2020〕20号-以下简称新保险合....html"
"问：乙公司为中国境内非上市保险企业。甲公司持有乙公司30%股权，对乙公司采用权益法核算...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991862.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\093-问：乙公司为中国境内非上市保险企业。甲公司持有乙公司30%股权-对乙公司采用权益法核算....html"
"问：投资方的联营企业作为合并方发生同一控制下企业合并的情况下，依据同一控制下企业合...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991863.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\094-问：投资方的联营企业作为合并方发生同一控制下企业合并的情况下-依据同一控制下企业合....html"
"问：甲公司主要从事某材料的生产，于2×25年9月1日在乙经济开发区投资建设某项目，并与乙...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991864.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\095-问：甲公司主要从事某材料的生产-于2×25年9月1日在乙经济开发区投资建设某项目-并与乙....html"
"新矿产资源法下探矿权专门借款费用资本化问题","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991865.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\096-新矿产资源法下探矿权专门借款费用资本化问题.html"
"问：甲公司委托乙设备生产商建造大型定制专用设备，定制周期超过1年，设备到场后在甲公司...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991866.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\097-问：甲公司委托乙设备生产商建造大型定制专用设备-定制周期超过1年-设备到场后在甲公司....html"
"问：非同一控制下企业合并中涉及的补偿性资产与或有对价之间的区别是什么？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991867.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\098-问：非同一控制下企业合并中涉及的补偿性资产与或有对价之间的区别是什么？.html"
"问：甲公司处置其唯一子公司并丧失控制权，在处置子公司当期仍应编制合并财务报表，但在...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991868.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\099-问：甲公司处置其唯一子公司并丧失控制权-在处置子公司当期仍应编制合并财务报表-但在....html"
"问：《中华人民共和国增值税法》（以下简称增值税法）2026年1月1日起施行后，一般用电企...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991869.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\100-问：-中华人民共和国增值税法-以下简称增值税法-2026年1月1日起施行后-一般用电企....html"
"问：汽车销售企业在日常活动中购进并用于销售的二手车，应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/chzzsswd/202301/t20230103_3861813.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\101-问：汽车销售企业在日常活动中购进并用于销售的二手车-应当如何进行会计处理？.html"
"问：联营企业或合营企业自2021年1月1日起执行新收入准则、新金融工具准则、新租赁准则（以下简称“新准则”）。投资方执行新准则的时间早于其联营企业或合营企业，但在联营企业或合营企业尚未执行新准则的期间，因客观条件限制，投资方采用权益法核算时未按照新准则对联营企业或合营企业的财务报表进行调整。针对联营企业或合营企业按照新准则衔接规定对报表期初数进行的调整，投资方在采用权益法核算时应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202111/t20211102_3762836.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\102-问：联营企业或合营企业自2021年1月1日起执行新收入准则-新金融工具准则-新租赁准则-以下简称“新准则”-。投资方执行新准则的时间早于其联营企业或合营企业-但在联营企业或合营企业尚未执行新准则的期间-因客观条件限制-投资方采用权益法核算时.html"
"问：投资方与其联营企业或合营企业之间发生投出或出售资产交易（构成业务的除外）而产生的未实现内部交易损益，投资方在编制合并财务报表时应如何抵销？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202301/t20230103_3861811.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\103-问：投资方与其联营企业或合营企业之间发生投出或出售资产交易-构成业务的除外-而产生的未实现内部交易损益-投资方在编制合并财务报表时应如何抵销？.html"
"问：上市公司乙公司是甲公司的联营企业。乙公司向员工以非公开发行的方式授予限售期为3年的限制性股票用于股权激励，并完成股东登记手续。乙公司与员工约定，自授予日起，员工服务满3年后可一次性解锁股份；限售期限内离职的，乙公司按员工认购价格回购相应股份。乙公司增发限制性股票时，甲公司对乙公司的长期股权投资是否应当按照股权被动稀释进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202301/t20230103_3861812.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\104-问：上市公司乙公司是甲公司的联营企业。乙公司向员工以非公开发行的方式授予限售期为3年的限制性股票用于股权激励-并完成股东登记手续。乙公司与员工约定-自授予日起-员工服务满3年后可一次性解锁股份；限售期限内离职的-乙公司按员工认购价格回购相应.html"
"问：乙公司为中国境内非上市保险企业。甲公司持有乙公司30%股权，对乙公司采用权益法核算。甲公司及其子公司、其他联营企业、合营企业均不涉及保险业务，且甲公司未对保险业务建立自身的会计政策。乙公司自2026年1月1日起执行《企业会计准则第25号——保险合同》（以下简称新保险合同准则）。乙公司根据新保险合同准则第三十四条会计政策选择权的有关规定，在合同组合层面选择“将保险合同金融变动额分解计入当期保险财务损益和其他综合收益”。2026年，甲公司在对乙公司的长期股权投资进行权益法核算时，能否采用与乙公司不一致的会计政策，即选择“将保险合同金融变动额全额计入当期保险财务损益”，从而对乙公司的财务报表进行调整？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202606/t20260618_3991862.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\105-问：乙公司为中国境内非上市保险企业。甲公司持有乙公司30%股权-对乙公司采用权益法核算。甲公司及其子公司-其他联营企业-合营企业均不涉及保险业务-且甲公司未对保险业务建立自身的会计政策。乙公司自2026年1月1日起执行-企业会计准则第25号.html"
"问：投资方的联营企业作为合并方发生同一控制下企业合并的情况下，依据同一控制下企业合并的会计处理原则，联营企业于合并日需将取得的被合并方净资产的入账价值与合并对价账面价值之间的差额调整资本公积等，并视同自最终控制方开始控制被合并方时起即控制被合并方，在联营企业合并财务报表中将被合并方合并日前的留存收益、其他综合收益等中归属于合并方的部分自资本公积转入留存收益、其他综合收益等。投资方在对该联营企业的长期股权投资进行权益法核算时，针对联营企业的上述会计处理，投资方应如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202606/t20260618_3991863.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\106-问：投资方的联营企业作为合并方发生同一控制下企业合并的情况下-依据同一控制下企业合并的会计处理原则-联营企业于合并日需将取得的被合并方净资产的入账价值与合并对价账面价值之间的差额调整资本公积等-并视同自最终控制方开始控制被合并方时起即控制被.html"
"问：企业对于期限在一年或一个营业周期以上的保证类质量保证形成的预计负债，如何区分流动负债和非流动负债进行列示？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/cwbblbzzsswd/202504/t20250417_3962195.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\107-问：企业对于期限在一年或一个营业周期以上的保证类质量保证形成的预计负债-如何区分流动负债和非流动负债进行列示？.html"
"问：不符合固定资产资本化后续支出条件的固定资产日常修理费用应如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/gdzczzsswd/202111/t20211102_3762834.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\108-问：不符合固定资产资本化后续支出条件的固定资产日常修理费用应如何进行会计处理？.html"
"问：甲公司持有某大厦写字楼（含玻璃幕墙），甲公司按照《企业会计准则第4号——固定资产》等规定将大厦和玻璃幕墙总体确认为一项固定资产，原值10亿元，采用年限平均法折旧，折旧年限35年，截至2×24年末已计提折旧30年。大厦建造时间早，原有的玻璃幕墙使用年限较长，存在脱落风险。考虑安全性等因素，甲公司对大厦进行玻璃幕墙改造，改造支出预计1亿元，预计2×25年完工。甲公司认为改造后的大厦消除了玻璃脱落等不安全因素，延长了大厦的使用寿命，拟将大厦的折旧年限变更为40年，玻璃幕墙改造支出予以资本化，计入大厦资产原值。甲公司是否应当变更大厦的折旧年限？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/gdzczzsswd/202504/t20250417_3962188.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\109-问：甲公司持有某大厦写字楼-含玻璃幕墙-甲公司按照-企业会计准则第4号-固定资产-等规定将大厦和玻璃幕墙总体确认为一项固定资产-原值10亿元-采用年限平均法折旧-折旧年限35年-截至2×24年末已计提折旧30年。大厦建造时间早-原有的玻璃幕.html"
"问：某国内企业的境外母公司在集团内实施股权激励计划且适用股份支付准则，该国内企业无结算义务，该国内企业应当如何对其员工享有的股权激励计划进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/gfzzsswd/202103/t20210302_3664183.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\110-问：某国内企业的境外母公司在集团内实施股权激励计划且适用股份支付准则-该国内企业无结算义务-该国内企业应当如何对其员工享有的股权激励计划进行会计处理？.html"
"问：某企业对职工实行股权激励计划，并约定了服务期和业绩条件。在等待期内，某已参加该激励计划的职工认为激励计划约定的行权价较高，向企业声明不再继续参与该计划，并与企业签订退出协议，收回前期预付的行权资金。在该情形下，原已确认的与该名职工相关的股份支付费用能否冲回？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/gfzzsswd/202307/t20230717_3896761.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\111-问：某企业对职工实行股权激励计划-并约定了服务期和业绩条件。在等待期内-某已参加该激励计划的职工认为激励计划约定的行权价较高-向企业声明不再继续参与该计划-并与企业签订退出协议-收回前期预付的行权资金。在该情形下-原已确认的与该名职工相关的.html"
"问：甲公司在202×年报告期内处置了唯一的子公司，并且于202×年12月31日已经没有子公司，那么甲公司是否需要编制202×年年度合并财务报表？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/hbcwbbzzsswd/202206/t20220621_3819698.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\112-问：甲公司在202×年报告期内处置了唯一的子公司-并且于202×年12月31日已经没有子公司-那么甲公司是否需要编制202×年年度合并财务报表？.html"
"问：甲公司处置其唯一子公司并丧失控制权，在处置子公司当期仍应编制合并财务报表，但在处置后的下一年度及后续会计期间应以原个别财务报表还是原合并财务报表为基础进行报表编制工作？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/hbcwbbzzsswd/202606/t20260618_3991868.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\113-问：甲公司处置其唯一子公司并丧失控制权-在处置子公司当期仍应编制合并财务报表-但在处置后的下一年度及后续会计期间应以原个别财务报表还是原合并财务报表为基础进行报表编制工作？.html"
"问：用于开发建造房屋建筑物的土地使用权是否满足《企业会计准则第17号——借款费用》（财会〔2006〕3号）关于“符合资本化条件的资产”的定义？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jkwd/202012/t20201211_3634037.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\114-问：用于开发建造房屋建筑物的土地使用权是否满足-企业会计准则第17号-借款费用-财会〔2006〕3号-关于“符合资本化条件的资产”的定义？.html"
"新矿产资源法下探矿权专门借款费用资本化问题","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jkwd/202606/t20260618_3991865.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\115-新矿产资源法下探矿权专门借款费用资本化问题.html"
"问：甲公司委托乙设备生产商建造大型定制专用设备，定制周期超过1年，设备到场后在甲公司安装调试时间不足1年。甲公司需在签署委托合同时点提前向乙公司预付相关款项，为此甲公司借入专门借款。该专门借款利息是否满足《企业会计准则第17号——借款费用》（以下简称借款费用准则）下的借款费用资本化条件？若满足，借款费用资本化的起止时间如何确定？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jkwd/202606/t20260618_3991866.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\116-问：甲公司委托乙设备生产商建造大型定制专用设备-定制周期超过1年-设备到场后在甲公司安装调试时间不足1年。甲公司需在签署委托合同时点提前向乙公司预付相关款项-为此甲公司借入专门借款。该专门借款利息是否满足-企业会计准则第17号-借款费用-以.html"
"问：在计量金融工具的预期信用损失时，应当如何考虑财务担保合同等信用增级所产生的现金流量？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202307/t20230717_3896716.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\117-问：在计量金融工具的预期信用损失时-应当如何考虑财务担保合同等信用增级所产生的现金流量？.html"
"问：甲公司持有某结构化主体的份额（甲公司对该结构化主体不具有控制、共同控制或重大影响），该结构化主体的基础资产为一组符合“合同现金流量仅为对本金和以未偿付本金金额为基础的利息的支付”特征（以下简称“本金加利息的合同现金流量特征”）的贷款，组合中贷款的期限均未超过结构化主体的存续期，结构化主体在存续期内不得买卖基础资产。该结构化主体的份额不分层且无保本保收益承诺，而是按照合同约定将基础资产产生的现金流入扣除约定税费、固定管理费等现金流出后的全部剩余金额等比例向所有份额持有人分配。在该情形下，甲公司持有的结构化主体份额是否符合本金加利息的合同现金流量特征？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202307/t20230717_3896759.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\118-问：甲公司持有某结构化主体的份额-甲公司对该结构化主体不具有控制-共同控制或重大影响-该结构化主体的基础资产为一组符合“合同现金流量仅为对本金和以未偿付本金金额为基础的利息的支付”特征-以下简称“本金加利息的合同现金流量特征”-的贷款-组合.html"
"问：企业在期货交易场所频繁买卖标准仓单（即由交割库开具并经期货交易场所登记的标准化提货凭证）以从其短期价格波动中获取利润、不涉及标准仓单对应商品实物提取的，应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202507/t20250703_3967195.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\119-问：企业在期货交易场所频繁买卖标准仓单-即由交割库开具并经期货交易场所登记的标准化提货凭证-以从其短期价格波动中获取利润-不涉及标准仓单对应商品实物提取的-应当如何进行会计处理？.html"
"问：对于包含导致合同现金流量时间分布或金额变动的或有特征条款的金融资产，企业应当如何应用《企业会计准则第22号——金融工具确认和计量》和《企业会计准则解释第19号》有关合同现金流量特征评估的规定，判断其合同现金流量是否与基本借贷安排一致，即是否符合在特定日期产生的合同现金流量仅为对本金和以未偿付本金金额为基础的利息的支付特征（以下简称“本金加利息的合同现金流量特征”）?","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202604/t20260430_3988923.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\120-问：对于包含导致合同现金流量时间分布或金额变动的或有特征条款的金融资产-企业应当如何应用-企业会计准则第22号-金融工具确认和计量-和-企业会计准则解释第19号-有关合同现金流量特征评估的规定-判断其合同现金流量是否与基本借贷安排一致-即是.html"
"问：甲银行委托信托公司设立资产证券化信托计划，将不良贷款转让给该信托计划，作为发行不良贷款资产支持证券的基础资产，并根据相关会计准则规定终止确认该不良贷款。根据信托合同约定，在信托计划临近到期日或剩余基础资产规模低于设定阈值从而触发清仓回购条款时，甲银行有权以届时不良贷款的公允价值为交易价格，回购该信托计划所持全部剩余基础资产。在此交易安排下，甲银行应如何对行使清仓回购选择权取得的不良贷款进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202604/t20260430_3988924.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\121-问：甲银行委托信托公司设立资产证券化信托计划-将不良贷款转让给该信托计划-作为发行不良贷款资产支持证券的基础资产-并根据相关会计准则规定终止确认该不良贷款。根据信托合同约定-在信托计划临近到期日或剩余基础资产规模低于设定阈值从而触发清仓回购.html"
"问：甲公司2×24年度按照法律法规要求应补缴2×23年度企业所得税税款500万元。甲公司根据相关事实和情况，按照《企业会计准则第28号——会计政策、会计估计变更和差错更正》规定，进行分析后认定该事项构成前期差错。该差错对于甲公司2×23年年度财务报表不具有重要性，但对于2×24年年度财务报表具有重要性。甲公司编制2×24年年度财务报表时，应将该差错作为重要的前期差错追溯调整前期比较数据，还是作为不重要的前期差错从而将补缴税款计入2×24年度的所得税费用？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/kjzckjgjbgzzsswd/202504/t20250417_3962193.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\122-问：甲公司2×24年度按照法律法规要求应补缴2×23年度企业所得税税款500万元。甲公司根据相关事实和情况-按照-企业会计准则第28号-会计政策-会计估计变更和差错更正-规定-进行分析后认定该事项构成前期差错。该差错对于甲公司2×23年年度.html"
"问：社会资本方执行《企业会计准则解释第14号》时，应当如何应用“双特征”？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744017.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\123-问：社会资本方执行-企业会计准则解释第14号-时-应当如何应用“双特征”？.html"
"问：社会资本方执行《企业会计准则解释第14号》时，应当如何应用“双控制”条件（1）“政府方控制或管制社会资本方使用PPP项目资产必须提供的公共产品和服务的类型、对象和价格”？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744018.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\124-问：社会资本方执行-企业会计准则解释第14号-时-应当如何应用“双控制”条件-1-“政府方控制或管制社会资本方使用PPP项目资产必须提供的公共产品和服务的类型-对象和价格”？.html"
"问：社会资本方执行《企业会计准则解释第14号》时，应当如何应用“双控制”条件（2）“PPP项目合同终止时，政府方通过所有权、收益权或其他形式控制PPP项目资产的重大剩余权益”？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744019.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\125-问：社会资本方执行-企业会计准则解释第14号-时-应当如何应用“双控制”条件-2-“PPP项目合同终止时-政府方通过所有权-收益权或其他形式控制PPP项目资产的重大剩余权益”？.html"
"问：社会资本方执行《企业会计准则解释第14号》时，当PPP项目资产部分受到政府方控制时，应当如何应用“双控制”条件？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744020.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\126-问：社会资本方执行-企业会计准则解释第14号-时-当PPP项目资产部分受到政府方控制时-应当如何应用“双控制”条件？.html"
"问：社会资本方执行《企业会计准则解释第14号》时，社会资本方在PPP项目建造期间形成的合同资产应当如何列报？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/pppkjclsswd/202108/t20210810_3744021.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\127-问：社会资本方执行-企业会计准则解释第14号-时-社会资本方在PPP项目建造期间形成的合同资产应当如何列报？.html"
"问：企业对于当期直接减免的增值税，应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202012/t20201211_3634038.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\128-问：企业对于当期直接减免的增值税-应当如何进行会计处理？.html"
"问：小微企业达到增值税制度规定的免征增值税条件时，应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202012/t20201211_3634040.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\129-问：小微企业达到增值税制度规定的免征增值税条件时-应当如何进行会计处理？.html"
"问：企业缴纳残疾人就业保障金应当计入哪个会计科目？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202012/t20201211_3634041.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\130-问：企业缴纳残疾人就业保障金应当计入哪个会计科目？.html"
"问：《中华人民共和国增值税法》（以下简称增值税法）2026年1月1日起施行后，一般用电企业取得的电费增值税发票中单独列示的“政府性基金及附加”对应的支出，是否应计入税金及附加？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202606/t20260618_3991869.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\131-问：-中华人民共和国增值税法-以下简称增值税法-2026年1月1日起施行后-一般用电企业取得的电费增值税发票中单独列示的“政府性基金及附加”对应的支出-是否应计入税金及附加？.html"
"问：某集团公司新设一家子公司，将现有其他子公司或业务注入该新设公司，假定在新设公司层面该交易构成同一控制下企业合并，新设公司需要编制合并财务报表。如果该新设公司的成立日晚于被注入的其他子公司或业务的成立日，该新设公司编制合并财务报表的期初日应为新设公司成立日还是应追溯至成立日之前？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qyhbzzsswd/202111/t20211102_3762826.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\132-问：某集团公司新设一家子公司-将现有其他子公司或业务注入该新设公司-假定在新设公司层面该交易构成同一控制下企业合并-新设公司需要编制合并财务报表。如果该新设公司的成立日晚于被注入的其他子公司或业务的成立日-该新设公司编制合并财务报表的期初日.html"
"问：非同一控制下企业合并中涉及的补偿性资产与或有对价之间的区别是什么？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qyhbzzsswd/202606/t20260618_3991867.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\133-问：非同一控制下企业合并中涉及的补偿性资产与或有对价之间的区别是什么？.html"
"问：对于首次执行企业会计准则的企业，在首次执行日应当如何执行《企业会计准则第38号——首次执行企业会计准则》和2006年之后发布并施行的企业会计准则及解释中的相关衔接规定？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/sczxzzsswd/202111/t20211102_3762840.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\134-问：对于首次执行企业会计准则的企业-在首次执行日应当如何执行-企业会计准则第38号-首次执行企业会计准则-和2006年之后发布并施行的企业会计准则及解释中的相关衔接规定？.html"
